or_crc||or_nom||or_id||or_dpt||or_nat||or_typ||typ_code
33||Commune de MANEHOUVILLE||1539||76||Commune||Commune / BP||0101-00
33||COMMUNE DE MIEUXCE||4517||61||Commune||Commune / BP||0101-00
33||COMMUNE DE MONTMARTIN SUR MER||5069||50||Commune||Commune / BP||0101-00
33||COMMUNE DE MORTAIN BOCAGE||8468||50||Commune||Commune / BP||0101-00
33||Commune de NEUFBOSC||1483||76||Commune||Commune / BP||0101-00
33||Commune de NEVILLE||1478||76||Commune||Commune / BP||0101-00
33||COMMUNE DE NOTRE DAME DE CENILLY||5043||50||Commune||Commune / BP||0101-00
33||COMMUNE DE OUISTREHAM||5650||14||Commune||Commune / BP||0101-00
33||Commune de POSES||2159||27||Commune||Commune / BP||0101-00
33||Commune de QUILLEBEUF SUR SEINE||2149||27||Commune||Commune / BP||0101-00
33||Commune de SAINT ELOI DE FOURQUES||2100||27||Commune||Commune / BP||0101-00
33||Commune de SAINT HELLIER||1359||76||Commune||Commune / BP||0101-00
33||Commune de SAINT JACQUES SUR DARNETAL||1356||76||Commune||Commune / BP||0101-00
33||Commune de SAINT SAIRE||1300||76||Commune||Commune / BP||0101-00
33||Commune de SAINT SEBASTIEN DE MORSENT||2038||27||Commune||Commune / BP||0101-00
33||COMMUNE DE ST JULIEN LE FAUCON||5546||14||Commune||Commune / BP||0101-00
33||COMMUNE DE ST LANGIS LES MORTAGNE||4384||61||Commune||Commune / BP||0101-00
33||COMMUNE DE ST LO||4926||50||Commune||Commune / BP||0101-00
33||COMMUNE DE ST MICHEL DES ANDAINES||4367||61||Commune||Commune / BP||0101-00
33||COMMUNE DE ST PIERRE D'ARTHEGLISE||4895||50||Commune||Commune / BP||0101-00
33||COMMUNE DE SURE||4322||61||Commune||Commune / BP||0101-00
33||Commune de TOURVILLE LA CAMPAGNE||1987||27||Commune||Commune / BP||0101-00
33||COMMUNE DE TROARN||5442||14||Commune||Commune / BP||0101-00
33||Commune de TURRETOT||1235||76||Commune||Commune / BP||0101-00
33||Commune de VALLETOT||1972||27||Commune||Commune / BP||0101-00
33||COMMUNE DE VILLEDIEU LES POELES ROUFFIGNY||8476||50||Commune||Commune / BP||0101-00
33||COMMUNE D'ESPINS||5866||14||Commune||Commune / BP||0101-00
33||COMMUNE D'ETERVILLE||5861||14||Commune||Commune / BP||0101-00
33||Commune d'EVREUX||2393||27||Commune||Commune / BP||0101-00
33||Commune d'HAUTOT SUR MER||1595||76||Commune||Commune / BP||0101-00
33||Commune d'ILLOIS||1572||76||Commune||Commune / BP||0101-00
33||COMMUNE D'OSMANVILLE||5656||14||Commune||Commune / BP||0101-00
33||COMMUNE D'OUVILLE LA BIEN TOURNEE||5649||14||Commune||Commune / BP||0101-00
33||Commune du TRAIT||1242||76||Commune||Commune / BP||0101-00
33||DEPARTEMENT DE LA MANCHE||4283||50||Département||Département / BP||0201-00
33||DEPARTEMENT DE L'EURE||1192||27||Département||Département / BP||0201-00
33||DEPARTEMENT DE L'ORNE||4281||61||Département||Département / BP||0201-00
33||EHPAD RESIDENCE ANAIS DE GROUCY||6421||50||Et. sanit. et sociaux et ESMS-BP et BA||Maison de Retraite (Budget général)||0530-00
33||EPCC ECOLE SUPERIEURE D'ART ET DESIGN LE HAVRE-ROUEN ESADHaR||2982||76||Etablissement public de coopération culturelle||Etablissement public administratif||2510-00
33||EPCC LE VOLCAN||2948||76||Etablissement public de coopération culturelle||Etablissement public à caractère industriel et commercial||2500-00
33||GRAND EVREUX AGGLOMERATION GEA||1156||27||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté d'agglomération||0402-00
33||HOPITAL DU BOIS PETIT A SOTTEVILLE LES ROUEN||133||76||Et. sanit. et sociaux et ESMS-BP et BA||Hôpitaux locaux (Budget Principal)||0505-00
33||HOPITAL RURAL DE PACY SUR EURE||308||27||Et. sanit. et sociaux et ESMS-BP et BA||Hôpitaux locaux (Budget Principal)||0505-00
33||LIBELLULE||2950||27||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
33||SAEP DE LA REGION DE BAZOCHES SUR HOENE||3470||61||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation multiple||0422-00
33||SIAEPA DES SOURCES CAILLY VARENNE BETHUNE||7256||76||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat intercommunal d'adduction d'eau potable||0421-30
33||SIAEPA REGION FECAMP SUD-OUEST||683||76||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
33||SITS SEINE ANDELLE (anciennement SITS de Pitres Manoir)||946||27||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
33||SIVOS DE L'EPTE A L'ANDELLE||481||76||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
33||SIVOS DES SOURCES DE L'EAULNE||6815||76||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
33||SM D'ALIMENTATION EN EAU POTABLE DE CAUMONT L'EVENTE||4069||14||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
33||SM ENTRETIEN CHEMIN DE FER DE CONDE SUR HUISNE||3296||61||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
33||SYND DESTRUCTION OM OUEST DU DEPARTEMENT DE L'EURE (SDOMODE)||813||27||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
33||SYND INTERC COLLEGES DU PLATEAU EST DE ROUEN (SICPER)||606||76||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
33||SYND INTERC ELECTRIFICATION DE LA REGION D'OFFRANVILLE||648||76||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
33||SYND INTERC RESTAURATION COLLECTIVE ROUEN BOIS-GUILLAUME (SIREST)||7635||76||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
33||SYND INTERCOMMUNAL D'EAU ET D'ASSAINISSEMENT CAUX NORD EST SIEA||703||76||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat à vocation unique||0421-10
33||SYND MIXTE D'ETUDE TRAITEMENT DES ORDURES MENAGERES DE L'EURE (SETOM)||867||27||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
33||SYNDICAT DE TRANSPORT DES ELEVES DE LYONS SUR ANDELLE (STELA)||7936||27||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
33||SYNDICAT MIXTE MANCHE NUMERIQUE||6364||50||Et. pub. local et BA des Collectiv. territoriales et des EPL||Autre syndicat mixte (L5721.1s CGCT)||0421-40
33||SYNDICAT MIXTE OUVERT EURE NUMERIQUE||7475||27||Et. pub. local et BA des Collectiv. territoriales et des EPL||Syndicat mixte communal (L5711.1 CGCT)||0421-20
34||association La Navette à Wissembourg||10618||67||Association loi de 1901||Association||1210-00
34||CCAS de Grandchamp||8466||52||Et. pub. local et BA des Collectiv. territoriales et des EPL||Centre communal d'action sanitaire et sociale||0431-10
34||centre communal d'action sociale de Heimsbrunn||10626||68||Et. pub. local et BA des Collectiv. territoriales et des EPL||Centre communal d'action sanitaire et sociale||0431-10
34||centre communal d'action sociale de Rigny la Salle||8473||55||Et. pub. local et BA des Collectiv. territoriales et des EPL||Centre communal d'action sanitaire et sociale||0431-10
34||Centre hospitalier de Chaumont||5087||52||EPN||Centres Hospitaliers Généraux (Budget Principal) (EPN)||0913-00
34||centre hospitalier de Haguenau||8788||67||EPN||Centres Hospitaliers Généraux (Budget Principal) (EPN)||0913-00
34||Centre hospitalier de Langres||5083||52||EPN||Centres Hospitaliers Généraux (Budget Principal) (EPN)||0913-00
34||centre hospitalier de Mulhouse||8692||68||EPN||Centres Hospitaliers Généraux (Budget Principal) (EPN)||0913-00
34||centre hospitalier de Rouffach||8708||68||EPN||Centres Hospitaliers Spécialisés (Budget Principal) (EPN)||0913-20
34||Centre hospitalier de Wassy||5076||52||EPN||Centres Hospitaliers Généraux (Budget Principal) (EPN)||0913-00
34||Centre hospitalier Général Geneviève de Gaulle Anthonioz de Saint-Dizier||5065||52||EPN||Centres Hospitaliers Généraux (Budget Principal) (EPN)||0913-00
34||Centre hospitalier Ouest Vosgien||8494||88||EPN||Centres Hospitaliers Généraux (Budget Principal) (EPN)||0913-00
34||Centre hospitalier Verdun Saint-Mihiel||8469||55||Et. sanit. et sociaux et ESMS-BP et BA||Hôpitaux locaux (Budget Principal)||0505-00
34||Communauté d'agglomération de Bar-le-Duc Sud Meuse||8474||55||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté d'agglomération||0402-00
34||Communauté d'agglomération de Châlons-en-Champagne (CAC)||5987||51||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté d'agglomération||0402-00
34||Communauté d'agglomération de Cités-en-Champagne||8482||51||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté d'agglomération||0402-00
34||Communauté d'agglomération Reims métropole||8481||51||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté d'agglomération||0402-00
34||Communauté d'agglomération Saint-Dizier Der et Blaise||8468||52||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté d'agglomération||0402-00
34||communauté de communes d'Altkirch||9236||68||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
34||Communauté de communes de la région de Bar-sur-Aube||6058||10||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
34||Communauté de communes de la région de Suippes||6029||51||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
34||COMMUNAUTE DE COMMUNES DE LA VALLEE DE LA SUIZE||5951||52||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
34||Communauté de communes de Sarrebourg-Moselle sud||8523||57||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
34||Communauté de communes des Portes du Luxembourg||6094||08||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
34||Communauté de communes du bassin de Bologne, Vignory et Froncles||5943||52||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
34||Communauté de communes du Bassin de Joinville en Champagne||8475||52||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
34||Communauté de communes du bassin de Pont-à-Mousson||8455||54||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
34||Communauté de communes du Grand Langres||8427||52||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
34||Communauté de communes du Lunévillois||2023||54||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
34||Communauté de communes du Pays de Mirecourt||8501||88||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
34||communauté de communes du pays de Wissembourg||9275||67||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
34||Communauté de communes du Toulois||8461||54||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
34||Communauté de communes du Val de Meuse et de la Vallée de la Dieue||1954||55||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
34||communauté de communes les châteaux||9252||67||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
34||Communauté de communes Les Étangs du Stock||1886||57||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
34||Communauté de communes Saulx et Bruxenelle||6025||51||Et. pub. local et BA des Collectiv. territoriales et des EPL||Communauté de communes||0403-00
34||Commune d'Achain||3322||57||Commune||Commune / BP||0101-00
34||Commune d'Adaincourt||3320||57||Commune||Commune / BP||0101-00
34||Commune d'Amnéville||3308||57||Commune||Commune / BP||0101-00
34||COMMUNE D'ANCEMONT||3819||55||Commune||Commune / BP||0101-00
34||Commune d'Art-sur-Meurthe||4400||54||Commune||Commune / BP||0101-00
34||Commune d'Auboué||4397||54||Commune||Commune / BP||0101-00
34||Commune d'Audun-le-Roman||4396||54||Commune||Commune / BP||0101-00
34||Commune d'Avranville||2561||88||Commune||Commune / BP||0101-00
34||Commune de Badonvilliers-Gérauvilliers||3805||55||Commune||Commune / BP||0101-00
34||Commune de Bainville-aux-Miroirs||4383||54||Commune||Commune / BP||0101-00
34||Commune de Balan||8025||08||Commune||Commune / BP||0101-00
34||Commune de Bar-le-Duc||3802||55||Commune||Commune / BP||0101-00
34||Commune de Bayonville-sur-Mad||4370||54||Commune||Commune / BP||0101-00
34||Commune de Bettviller||3254||57||Commune||Commune / BP||0101-00
34||Commune de Blessonville||6514||52||Commune||Commune / BP||0101-00
34||commune de Bouxwiller||9658||68||Commune||Commune / BP||0101-00
34||Commune de Braux-le-Châtel||6503||52||Commune||Commune / BP||0101-00
34||Commune de BRIENNE-LE-CHATEAU||7544||10||Commune||Commune / BP||0101-00
34||Commune de Bugnières||6496||52||Commune||Commune / BP||0101-00
34||commune de Chalampé||9644||68||Commune||Commune / BP||0101-00
34||Commune de Châlons-en-Champagne||7069||51||Commune||Commune / BP||0101-00
34||Commune de Chatenay-Vaudin||6146||52||Commune||Commune / BP||0101-00
34||Commune de Chermisey||2487||88||Commune||Commune / BP||0101-00
34||Commune de Choiseul||6463||52||Commune||Commune / BP||0101-00
34||Commune de Chouilly||7027||51||Commune||Commune / BP||0101-00
34||Commune de Contrisson||3716||55||Commune||Commune / BP||0101-00
34||Commune de Corfélix||7011||51||Commune||Commune / BP||0101-00
34||Commune de Courceroy||7503||10||Commune||Commune / BP||0101-00
34||Commune de Dainville-Bertheléville||3705||55||Commune||Commune / BP||0101-00
34||Commune de Darney-aux-Chênes||2465||88||Commune||Commune / BP||0101-00
34||Commune de Douzy||7935||08||Commune||Commune / BP||0101-00
34||Commune de Douzy||8543||08||Commune||Commune / BP||0101-00
34||Commune de ECOLLEMONT||6964||51||Commune||Commune / BP||0101-00
34||Commune de Fleigneux||7911||08||Commune||Commune / BP||0101-00
34||Commune de Fromeréville-les-Vallons||3654||55||Commune||Commune / BP||0101-00
34||Commune de Frouard||4210||54||Commune||Commune / BP||0101-00
34||Commune de Giraumont||4198||54||Commune||Commune / BP||0101-00
34||Commune de Goncourt||6390||52||Commune||Commune / BP||0101-00
34||Commune de Grandchamp||6126||52||Commune||Commune / BP||0101-00
34||Commune de Gugney-aux-Aulx||2371||88||Commune||Commune / BP||0101-00
34||commune de Heimsbrunn||9579||68||Commune||Commune / BP||0101-00
34||commune de Hindlingen||9571||68||Commune||Commune / BP||0101-00
34||commune de la Petite Pierre||9884||67||Commune||Commune / BP||0101-00
34||Commune de Lachaussée||3602||55||Commune||Commune / BP||0101-00
34||Commune de Lenoncourt||4112||54||Commune||Commune / BP||0101-00
34||Commune de Longlaville||4103||54||Commune||Commune / BP||0101-00
34||Commune de Longwy||4101||54||Commune||Commune / BP||0101-00
34||COMMUNE DE LOREY||4100||54||Commune||Commune / BP||0101-00
34||Commune de Luvigny||2316||88||Commune||Commune / BP||0101-00
34||Commune de Mancieulles||4082||54||Commune||Commune / BP||0101-00
34||Commune de Mandres-aux-Quatre-Tours||4081||54||Commune||Commune / BP||0101-00
34||Commune de Merviller||4061||54||Commune||Commune / BP||0101-00
34||Commune de Mey||2879||57||Commune||Commune / BP||0101-00
34||Commune de Mirecourt||2289||88||Commune||Commune / BP||0101-00
34||Commune de Mondorff||2871||57||Commune||Commune / BP||0101-00
34||commune de Monswiller||9948||67||Commune||Commune / BP||0101-00
34||Commune de Montenoy||4050||54||Commune||Commune / BP||0101-00
34||commune de Muhlbach sur Munster ||9486||68||Commune||Commune / BP||0101-00
34||commune de Mundolsheim||9941||67||Commune||Commune / BP||0101-00
34||Commune de Neuflize||7786||08||Commune||Commune / BP||0101-00
34||Commune de PONT-SUR-SEINE||7315||10||Commune||Commune / BP||0101-00
34||Commune de Pouilly-sur-Meuse||3480||55||Commune||Commune / BP||0101-00
34||Commune de Pouru-Saint-Remy||7758||08||Commune||Commune / BP||0101-00
34||Commune de Pringy||6757||51||Commune||Commune / BP||0101-00
34||commune de Ranspach le Haut||9446||68||Commune||Commune / BP||0101-00
34||Commune de Renneville||7743||08||Commune||Commune / BP||0101-00
34||Commune de Retonfey||2772||57||Commune||Commune / BP||0101-00
34||commune de Ribeauvillé||9441||68||Commune||Commune / BP||0101-00
34||Commune de Rigny-la-Salle||3460||55||Commune||Commune / BP||0101-00
34||Commune de Rigny-Saint-Martin||3459||55||Commune||Commune / BP||0101-00
34||Commune de Saint-Flavy||7276||10||Commune||Commune / BP||0101-00
34||Commune de Saint-Germain||7275||10||Commune||Commune / BP||0101-00
34||Commune de Saint-Marcel||7715||08||Commune||Commune / BP||0101-00
34||Commune de Sassey-sur-Meuse||3428||55||Commune||Commune / BP||0101-00
34||commune de Seltz||9799||67||Commune||Commune / BP||0101-00
34||Commune de Senones||2149||88||Commune||Commune / BP||0101-00
34||commune de Soultz||9395||68||Commune||Commune / BP||0101-00
34||Commune de Suippes||6651||51||Commune||Commune / BP||0101-00
34||Commune de Ternat||6205||52||Commune||Commune / BP||0101-00
34||Commune de Thil||3910||54||Commune||Commune / BP||0101-00
34||COMMUNE DE THONNELLE||3393||55||Commune||Commune / BP||0101-00
34||Commune de Tiercelet||3907||54||Commune||Commune / BP||0101-00
34||commune de Valdieu Lutran||9516||68||Commune||Commune / BP||0101-00
34||Commune de Vandoeuvre-lès-Nancy||3885||54||Commune||Commune / BP||0101-00
34||Commune de Vauquois||3371||55||Commune||Commune / BP||0101-00
34||Commune de Vigy||2634||57||Commune||Commune / BP||0101-00
34||Commune de Ville-Houdlémont||3861||54||Commune||Commune / BP||0101-00
34||Commune de Woippy||2602||57||Commune||Commune / BP||0101-00
34||Commune d'Éclaron-Braucourt-Sainte-Livière ||6421||52||Commune||Commune / BP||0101-00
34||commune d'Engwiller||10114||67||Commune||Commune / BP||0101-00
34||Commune d'Étrépigny||7923||08||Commune||Commune / BP||0101-00
34||Commune d'Hagen||3054||57||Commune||Commune / BP||0101-00
34||Commune d'Herméville-en-Woëvre||3623||55||Commune||Commune / BP||0101-00
34||commune d'Oberbronn||9914||67||Commune||Commune / BP||0101-00
34||Commune d'Onville||4018||54||Commune||Commune / BP||0101-00
34||Commune d'Orquevaux||6286||52||Commune||Commune / BP||0101-00
34||de Chatenay-Vaudin||8467||52||Et. pub. local et BA des Collectiv. territoriales et des EPL||Centre communal d'action sanitaire et sociale||0431-10
34||de LOREY||8465||54||Et. pub. local et BA des Collectiv. territoriales et des EPL||Centre communal d'action sanitaire et sociale||0431-10
34||Département de la Marne||6115||51||Département||Département / BP||0201-00
34||Etablissement d'hébergement pour personnes âgées dépendantes Le Mortier d'Or de Chaource||5188||10||Et. sanit. et sociaux et ESMS-BP et BA||Ets Hébergt pour Personnes Agées Dépendantes-EHPAD/BA(M22-EPSMS)||0581-00
